dt,dt_iso,city_name,temp,feels_like,temp_min,temp_max,pressure,sea_level,grnd_level,humidity,wind_speed,rain_1h,clouds_all,weather_description
1674187200,2023-01-20 04:00:00 +0000 UTC,local,12.4,12.2,11.68,13.04,1021,,,96,3.41,,100,overcast clouds
1674190800,2023-01-20 05:00:00 +0000 UTC,local,12.4,12.2,11.77,13.04,1021,,,96,2.35,,100,overcast clouds
1674194400,2023-01-20 06:00:00 +0000 UTC,local,12.38,12.18,11.68,12.82,1021,,,96,1.92,,100,overcast clouds
1674198000,2023-01-20 07:00:00 +0000 UTC,local,12.38,12.18,11.68,12.82,1022,,,96,1.59,,99,overcast clouds
1674201600,2023-01-20 08:00:00 +0000 UTC,local,12.38,12.18,11.68,12.82,1022,,,96,1.55,,100,overcast clouds
1674205200,2023-01-20 09:00:00 +0000 UTC,local,12.39,12.19,11.77,12.82,1023,,,96,1.86,,94,overcast clouds
1674208800,2023-01-20 10:00:00 +0000 UTC,local,12.49,12.3,12.32,13.82,1024,,,96,2.59,,94,overcast clouds
1674212400,2023-01-20 11:00:00 +0000 UTC,local,12.99,12.85,12.32,13.9,1024,,,96,3.3,,92,overcast clouds
1674216000,2023-01-20 12:00:00 +0000 UTC,local,13.11,12.98,12.93,14.82,1024,,,96,3.76,,88,overcast clouds
1674219600,2023-01-20 13:00:00 +0000 UTC,local,13.6,13.52,13.43,15.57,1024,,,96,3.92,,94,overcast clouds
1674223200,2023-01-20 14:00:00 +0000 UTC,local,14.59,14.48,13.99,15.34,1023,,,91,4.39,,97,overcast clouds
1674226800,2023-01-20 15:00:00 +0000 UTC,local,14.59,14.38,13.99,15.34,1023,,,87,4.45,,98,overcast clouds
1674230400,2023-01-20 16:00:00 +0000 UTC,local,14.5,14.28,13.72,14.79,1023,,,87,3.77,,91,overcast clouds
1674234000,2023-01-20 17:00:00 +0000 UTC,local,14.02,13.78,13.34,14.04,1023,,,88,3.39,,99,overcast clouds
1674237600,2023-01-20 18:00:00 +0000 UTC,local,13.48,13.29,12.79,13.82,1024,,,92,3.21,,88,overcast clouds
1674241200,2023-01-20 19:00:00 +0000 UTC,local,13.48,13.31,12.79,13.82,1024,,,93,2.83,,99,overcast clouds
1674244800,2023-01-20 20:00:00 +0000 UTC,local,12.91,12.71,12.72,13.12,1024,,,94,2.15,,99,overcast clouds
1674248400,2023-01-20 21:00:00 +0000 UTC,local,13,12.84,12.23,13.82,1024,,,95,1.69,,85,overcast clouds
1674252000,2023-01-20 22:00:00 +0000 UTC,local,12.91,12.74,12.57,12.93,1024,,,95,1.73,,76,broken clouds
1674255600,2023-01-20 23:00:00 +0000 UTC,local,12.89,12.72,12.23,12.93,1024,,,95,2.03,,85,overcast clouds
1674259200,2023-01-21 00:00:00 +0000 UTC,local,12.89,12.72,12.23,12.93,1024,,,95,2.31,,95,overcast clouds
1674262800,2023-01-21 01:00:00 +0000 UTC,local,12.4,12.18,12.23,12.82,1024,,,95,2.4,,100,overcast clouds
1674266400,2023-01-21 02:00:00 +0000 UTC,local,12.4,12.18,12.23,12.82,1024,,,95,2.62,,100,overcast clouds
1674270000,2023-01-21 03:00:00 +0000 UTC,local,12.4,12.18,12.23,12.82,1024,,,95,2.65,,99,overcast clouds
1674273600,2023-01-21 04:00:00 +0000 UTC,local,12.3,12.07,11.68,12.57,1024,,,95,2.71,,99,overcast clouds
1674277200,2023-01-21 05:00:00 +0000 UTC,local,12.3,12.07,11.68,12.57,1024,,,95,2.81,,93,overcast clouds
1674280800,2023-01-21 06:00:00 +0000 UTC,local,12.21,11.94,10.72,12.37,1024,,,94,2.81,,81,broken clouds
1674284400,2023-01-21 07:00:00 +0000 UTC,local,12.19,11.89,10.72,12.37,1024,,,93,2.86,,63,broken clouds
1674288000,2023-01-21 08:00:00 +0000 UTC,local,11.69,11.34,10.66,12.01,1024,,,93,2.77,,55,broken clouds
1674291600,2023-01-21 09:00:00 +0000 UTC,local,12.26,12,10.66,12.37,1025,,,94,3.1,,40,scattered clouds
1674295200,2023-01-21 10:00:00 +0000 UTC,local,12.95,12.62,11.21,13.82,1025,,,89,3.72,,36,scattered clouds
1674298800,2023-01-21 11:00:00 +0000 UTC,local,14.54,14.19,12.32,14.82,1025,,,82,3.86,,33,scattered clouds
1674302400,2023-01-21 12:00:00 +0000 UTC,local,15.14,14.56,12.88,15.82,1025,,,71,4.19,,49,scattered clouds
1674306000,2023-01-21 13:00:00 +0000 UTC,local,15.55,14.91,13.43,15.7,1024,,,67,4.2,,56,broken clouds
1674309600,2023-01-21 14:00:00 +0000 UTC,local,15.57,14.93,13.68,15.7,1023,,,67,4.5,,60,broken clouds
1674313200,2023-01-21 15:00:00 +0000 UTC,local,15.1,14.39,14.23,15.15,1023,,,66,4.54,,62,broken clouds
1674316800,2023-01-21 16:00:00 +0000 UTC,local,15.1,14.39,13.68,15.57,1024,,,66,3.84,,37,scattered clouds
1674320400,2023-01-21 17:00:00 +0000 UTC,local,14.54,13.83,13.12,15.82,1024,,,68,3.34,,36,scattered clouds
1674324000,2023-01-21 18:00:00 +0000 UTC,local,13.42,12.65,12.01,13.6,1024,,,70,3.71,,37,scattered clouds
1674327600,2023-01-21 19:00:00 +0000 UTC,local,12.05,11.53,11.45,12.88,1025,,,85,3.67,,19,few clouds
1674331200,2023-01-21 20:00:00 +0000 UTC,local,11.74,10.93,10.34,12.32,1025,,,75,3.52,,6,sky is clear
1674334800,2023-01-21 21:00:00 +0000 UTC,local,11.14,10.29,9.23,11.77,1025,,,76,3.31,,1,sky is clear
1674338400,2023-01-21 22:00:00 +0000 UTC,local,10.59,9.74,8.68,11.21,1026,,,78,2.85,,0,sky is clear
1674342000,2023-01-21 23:00:00 +0000 UTC,local,10.14,9.46,7.57,11.21,1026,,,86,2.51,,2,sky is clear
1674345600,2023-01-22 00:00:00 +0000 UTC,local,9.55,8.5,7.57,10.66,1026,,,81,2.21,,4,sky is clear
1674349200,2023-01-22 01:00:00 +0000 UTC,local,9.44,8.51,7.57,10.1,1027,,,80,2.03,,5,sky is clear
1674352800,2023-01-22 02:00:00 +0000 UTC,local,9.34,8.46,6.72,9.59,1027,,,81,1.96,,7,sky is clear
1674356400,2023-01-22 03:00:00 +0000 UTC,local,9.43,8.51,7.57,9.59,1027,,,76,2.02,,6,sky is clear
1674360000,2023-01-22 04:00:00 +0000 UTC,local,8.75,7.63,5.72,9.04,1028,,,73,2.13,,8,sky is clear
1674363600,2023-01-22 05:00:00 +0000 UTC,local,8.34,7.12,6.72,8.99,1028,,,75,2.16,,4,sky is clear
1674367200,2023-01-22 06:00:00 +0000 UTC,local,7.26,5.96,5.72,8.43,1028,,,77,2.04,,0,sky is clear
1674370800,2023-01-22 07:00:00 +0000 UTC,local,7.33,6.11,6.68,7.88,1029,,,72,1.97,,0,sky is clear
1674374400,2023-01-22 08:00:00 +0000 UTC,local,6.34,5.05,6.26,7.57,1030,,,73,1.88,,61,broken clouds
1674378000,2023-01-22 09:00:00 +0000 UTC,local,7.69,6.28,5.72,7.93,1030,,,68,2.25,,99,overcast clouds
1674381600,2023-01-22 10:00:00 +0000 UTC,local,8.4,7.79,7.57,8.6,1031,,,66,1.53,,97,overcast clouds
1674385200,2023-01-22 11:00:00 +0000 UTC,local,9.59,9.59,8.43,9.82,1031,,,60,1.32,,100,overcast clouds
1674388800,2023-01-22 12:00:00 +0000 UTC,local,10.17,8.65,9.54,10.82,1031,,,54,1.38,,0,sky is clear
1674392400,2023-01-22 13:00:00 +0000 UTC,local,11.32,9.84,9.54,12.82,1030,,,51,1.17,,0,sky is clear
1674396000,2023-01-22 14:00:00 +0000 UTC,local,11.9,10.43,10.1,13.82,1029,,,49,1,,0,sky is clear
1674399600,2023-01-22 15:00:00 +0000 UTC,local,11.9,10.22,10.66,13.82,1029,,,41,0.53,,2,sky is clear
1674403200,2023-01-22 16:00:00 +0000 UTC,local,12.37,10.6,10.66,12.82,1029,,,36,1.35,,80,broken clouds
1674406800,2023-01-22 17:00:00 +0000 UTC,local,11.76,9.93,10.72,11.82,1029,,,36,1.23,,85,overcast clouds
1674410400,2023-01-22 18:00:00 +0000 UTC,local,9.13,8.36,7.57,10.1,1029,,,65,1.8,,11,few clouds
1674414000,2023-01-22 19:00:00 +0000 UTC,local,8.2,7.12,7.57,9.54,1030,,,69,1.97,,0,sky is clear
1674417600,2023-01-22 20:00:00 +0000 UTC,local,8.8,7.7,7.57,8.99,1030,,,75,2.11,,0,sky is clear
1674421200,2023-01-22 21:00:00 +0000 UTC,local,7.2,5.61,6.72,8.43,1030,,,81,2.37,,0,sky is clear
1674424800,2023-01-22 22:00:00 +0000 UTC,local,7.92,6.52,5.34,8.43,1030,,,84,2.29,,0,sky is clear
1674428400,2023-01-22 23:00:00 +0000 UTC,local,6.89,5.51,4.23,7.32,1030,,,83,2.06,,0,sky is clear
1674432000,2023-01-23 00:00:00 +0000 UTC,local,5.99,4.44,3.68,6.77,1029,,,83,2.08,,1,sky is clear
1674435600,2023-01-23 01:00:00 +0000 UTC,local,5.84,4.46,3.12,6.21,1029,,,83,1.89,,5,sky is clear
1674439200,2023-01-23 02:00:00 +0000 UTC,local,4.99,3.35,2.57,5.66,1029,,,84,2.01,,0,sky is clear
1674442800,2023-01-23 03:00:00 +0000 UTC,local,3.4,1.53,2.57,5.1,1029,,,87,1.98,,1,sky is clear
1674446400,2023-01-23 04:00:00 +0000 UTC,local,4.11,2.34,2.01,5.1,1029,,,88,1.99,,1,sky is clear
1674450000,2023-01-23 05:00:00 +0000 UTC,local,4,2.04,2.01,5.01,1029,,,89,2.16,,3,sky is clear
1674453600,2023-01-23 06:00:00 +0000 UTC,local,3.83,1.85,1.45,3.99,1028,,,91,2.15,,5,sky is clear
1674457200,2023-01-23 07:00:00 +0000 UTC,local,3.12,1,1.45,4.45,1028,,,91,2.17,,4,sky is clear
1674460800,2023-01-23 08:00:00 +0000 UTC,local,3.83,1.81,1.45,3.99,1028,,,91,2.19,,3,sky is clear
1674464400,2023-01-23 09:00:00 +0000 UTC,local,6.55,4.49,2.57,6.82,1028,,,63,2.82,,0,sky is clear
1674468000,2023-01-23 10:00:00 +0000 UTC,local,7.89,6.45,5.1,7.93,1028,,,57,2.34,,0,sky is clear
1674471600,2023-01-23 11:00:00 +0000 UTC,local,9.42,8.62,6.21,9.59,1028,,,56,1.88,,0,sky is clear
1674475200,2023-01-23 12:00:00 +0000 UTC,local,10.7,9.13,9.23,10.82,1027,,,50,1.79,,0,sky is clear
1674478800,2023-01-23 13:00:00 +0000 UTC,local,11.21,9.48,10.34,11.26,1027,,,42,1.51,,6,sky is clear
1674482400,2023-01-23 14:00:00 +0000 UTC,local,11.33,9.64,8.99,12.82,1026,,,43,1.28,,16,few clouds
1674486000,2023-01-23 15:00:00 +0000 UTC,local,11.84,10.05,9.54,12.82,1025,,,37,1.39,,0,sky is clear
1674489600,2023-01-23 16:00:00 +0000 UTC,local,11.77,9.94,9.23,11.82,1025,,,36,1.6,,0,sky is clear
1674493200,2023-01-23 17:00:00 +0000 UTC,local,11.09,9.33,8.68,11.68,1025,,,41,1.82,,0,sky is clear
1674496800,2023-01-23 18:00:00 +0000 UTC,local,7.95,6.43,5.82,9.54,1025,,,51,2.45,,0,sky is clear
1674500400,2023-01-23 19:00:00 +0000 UTC,local,6.82,5.08,4.15,8.43,1025,,,63,2.47,,0,sky is clear
1674504000,2023-01-23 20:00:00 +0000 UTC,local,5.49,3.41,3.6,8.43,1025,,,65,2.59,,0,sky is clear
1674507600,2023-01-23 21:00:00 +0000 UTC,local,4.52,2.48,3.04,7.32,1025,,,68,2.33,,0,sky is clear
1674511200,2023-01-23 22:00:00 +0000 UTC,local,4.89,2.99,1.93,6.77,1026,,,65,2.25,,0,sky is clear
1674514800,2023-01-23 23:00:00 +0000 UTC,local,5.47,3.5,2.49,6.21,1026,,,67,2.45,,0,sky is clear
1674518400,2023-01-24 00:00:00 +0000 UTC,local,4.65,2.59,1.93,6.12,1026,,,69,2.38,,0,sky is clear
1674522000,2023-01-24 01:00:00 +0000 UTC,local,3.28,0.92,1.38,5.66,1026,,,71,2.44,,0,sky is clear
1674525600,2023-01-24 02:00:00 +0000 UTC,local,2.42,0.02,0.82,5.1,1026,,,76,2.32,,0,sky is clear
1674529200,2023-01-24 03:00:00 +0000 UTC,local,3.08,0.91,0.82,5.1,1027,,,78,2.21,,0,sky is clear
1674532800,2023-01-24 04:00:00 +0000 UTC,local,1.78,-0.73,0.72,5.1,1027,,,81,2.32,,0,sky is clear
1674536400,2023-01-24 05:00:00 +0000 UTC,local,2.37,-0.11,0.26,5.1,1027,,,81,2.39,,1,sky is clear
1674540000,2023-01-24 06:00:00 +0000 UTC,local,3.01,0.73,0.26,5.1,1027,,,82,2.3,,0,sky is clear
1674543600,2023-01-24 07:00:00 +0000 UTC,local,2.26,-0.11,-0.29,5.1,1027,,,83,2.26,,0,sky is clear
1674547200,2023-01-24 08:00:00 +0000 UTC,local,3.2,0.98,2.72,4.54,1027,,,84,2.28,,0,sky is clear
1674550800,2023-01-24 09:00:00 +0000 UTC,local,5.67,3.36,2.49,6.26,1028,,,61,2.93,,0,sky is clear
1674554400,2023-01-24 10:00:00 +0000 UTC,local,7.67,6.33,4.54,7.93,1028,,,59,2.17,,0,sky is clear
1674558000,2023-01-24 11:00:00 +0000 UTC,local,8.78,8.78,5.66,9.04,1028,,,57,1.31,,0,sky is clear
1674561600,2023-01-24 12:00:00 +0000 UTC,local,10.08,8.5,8.04,10.15,1027,,,52,0.99,,0,sky is clear
1674565200,2023-01-24 13:00:00 +0000 UTC,local,11.11,9.66,9.23,11.26,1027,,,53,0.58,,0,sky is clear
1674568800,2023-01-24 14:00:00 +0000 UTC,local,11.82,10.34,11.12,11.93,1026,,,49,0.12,,1,sky is clear
1674572400,2023-01-24 15:00:00 +0000 UTC,local,11.84,10.36,10.9,13.04,1026,,,49,0.61,,3,sky is clear
1674576000,2023-01-24 16:00:00 +0000 UTC,local,11.79,10.43,9.54,13.6,1026,,,54,0.62,,4,sky is clear
1674579600,2023-01-24 17:00:00 +0000 UTC,local,11.18,9.79,10.1,11.68,1026,,,55,0.88,,3,sky is clear
1674583200,2023-01-24 18:00:00 +0000 UTC,local,8.1,7.06,7.72,10.01,1026,,,65,1.91,,3,sky is clear
1674586800,2023-01-24 19:00:00 +0000 UTC,local,6.96,5.45,5.26,8.9,1027,,,68,2.22,,3,sky is clear
1674590400,2023-01-24 20:00:00 +0000 UTC,local,6.93,5.34,4.71,8.9,1027,,,77,2.31,,6,sky is clear
1674594000,2023-01-24 21:00:00 +0000 UTC,local,5.32,3.29,4.15,7.79,1027,,,80,2.49,,5,sky is clear
1674597600,2023-01-24 22:00:00 +0000 UTC,local,6.06,4.23,5.72,7.23,1028,,,81,2.41,,3,sky is clear
1674601200,2023-01-24 23:00:00 +0000 UTC,local,6.09,4.61,3.6,6.68,1028,,,78,2.03,,4,sky is clear
1674604800,2023-01-25 00:00:00 +0000 UTC,local,4.08,2.49,2.49,6.12,1028,,,82,1.83,,9,sky is clear
1674608400,2023-01-25 01:00:00 +0000 UTC,local,5.46,4.18,1.38,6.68,1029,,,78,1.74,,6,sky is clear
1674612000,2023-01-25 02:00:00 +0000 UTC,local,4.67,3.28,1.93,6.68,1029,,,83,1.73,,4,sky is clear
1674615600,2023-01-25 03:00:00 +0000 UTC,local,3.87,2.2,0.82,6.12,1029,,,83,1.87,,6,sky is clear
1674619200,2023-01-25 04:00:00 +0000 UTC,local,3.28,1.28,1.38,5.66,1029,,,84,2.08,,3,sky is clear
1674622800,2023-01-25 05:00:00 +0000 UTC,local,3.85,1.96,0.82,5.66,1029,,,86,2.06,,8,sky is clear
1674626400,2023-01-25 06:00:00 +0000 UTC,local,3.72,1.72,0.82,5.1,1029,,,86,2.15,,8,sky is clear
1674630000,2023-01-25 07:00:00 +0000 UTC,local,3.59,1.53,0.82,4.54,1030,,,87,2.19,,8,sky is clear
1674633600,2023-01-25 08:00:00 +0000 UTC,local,3.52,1.57,0.26,4.54,1030,,,87,2.07,,9,sky is clear
1674637200,2023-01-25 09:00:00 +0000 UTC,local,5.61,3.55,1.93,5.82,1031,,,72,2.59,,8,sky is clear
1674640800,2023-01-25 10:00:00 +0000 UTC,local,6.74,5.42,4.79,6.82,1031,,,66,1.97,,4,sky is clear
1674644400,2023-01-25 11:00:00 +0000 UTC,local,7.92,7.07,7.23,7.93,1032,,,62,1.69,,2,sky is clear
1674648000,2023-01-25 12:00:00 +0000 UTC,local,9.51,8.87,8.72,9.59,1031,,,57,1.72,,0,sky is clear
1674651600,2023-01-25 13:00:00 +0000 UTC,local,10.19,8.75,8.9,10.82,1031,,,57,1.31,,0,sky is clear
1674655200,2023-01-25 14:00:00 +0000 UTC,local,11.29,9.83,10.57,11.82,1030,,,52,1.05,,0,sky is clear
1674658800,2023-01-25 15:00:00 +0000 UTC,local,11.32,9.92,11.12,12.01,1029,,,54,1.71,,0,sky is clear
1674662400,2023-01-25 16:00:00 +0000 UTC,local,11.19,9.91,8.99,13.04,1029,,,59,2.2,,0,sky is clear
1674666000,2023-01-25 17:00:00 +0000 UTC,local,10.61,9.32,9.54,11.93,1030,,,61,1.85,,0,sky is clear
1674669600,2023-01-25 18:00:00 +0000 UTC,local,8.9,7.75,6.38,9.04,1030,,,71,2.2,,0,sky is clear
1674673200,2023-01-25 19:00:00 +0000 UTC,local,6.32,4.67,5.26,8.43,1030,,,73,2.26,,0,sky is clear
1674676800,2023-01-25 20:00:00 +0000 UTC,local,7.67,6.28,4.15,7.93,1030,,,76,2.23,,0,sky is clear
1674680400,2023-01-25 21:00:00 +0000 UTC,local,7.06,5.64,3.04,7.37,1030,,,79,2.14,,0,sky is clear
1674684000,2023-01-25 22:00:00 +0000 UTC,local,6.63,4.85,4.72,6.82,1030,,,82,2.48,,0,sky is clear
1674687600,2023-01-25 23:00:00 +0000 UTC,local,5.88,3.93,1.93,6.26,1030,,,85,2.51,,5,sky is clear
1674691200,2023-01-26 00:00:00 +0000 UTC,local,5.99,4.42,3.34,6.26,1030,,,78,2.1,,9,sky is clear
1674694800,2023-01-26 01:00:00 +0000 UTC,local,5.48,3.91,2.23,5.9,1029,,,81,2.02,,5,sky is clear
1674698400,2023-01-26 02:00:00 +0000 UTC,local,2.75,0.63,-0.29,5.34,1029,,,84,2.11,,3,sky is clear
1674702000,2023-01-26 03:00:00 +0000 UTC,local,1.98,-0.57,-0.29,5.34,1028,,,87,2.39,,8,sky is clear
1674705600,2023-01-26 04:00:00 +0000 UTC,local,4.6,2.36,-0.85,5.15,1028,,,77,2.58,,92,overcast clouds
1674709200,2023-01-26 05:00:00 +0000 UTC,local,4.14,1.6,-0.85,5.34,1027,,,79,2.83,,91,overcast clouds
1674712800,2023-01-26 06:00:00 +0000 UTC,local,4.19,1.41,0.72,6.45,1027,,,78,3.16,,94,overcast clouds
1674716400,2023-01-26 07:00:00 +0000 UTC,local,4.19,1.25,0.72,7.01,1027,,,78,3.4,,76,broken clouds
1674720000,2023-01-26 08:00:00 +0000 UTC,local,5.34,3.02,1.68,6.45,1026,,,77,2.86,,83,broken clouds
1674723600,2023-01-26 09:00:00 +0000 UTC,local,5.36,2.81,2.72,7.01,1027,,,78,3.18,,47,scattered clouds
1674727200,2023-01-26 10:00:00 +0000 UTC,local,7.21,5.35,3.9,8.12,1026,,,76,2.73,,24,few clouds
1674730800,2023-01-26 11:00:00 +0000 UTC,local,8.59,6.8,6.68,9.82,1026,,,74,3.03,,35,scattered clouds
1674734400,2023-01-26 12:00:00 +0000 UTC,local,10.2,9.13,9.23,10.82,1025,,,71,2.86,,55,broken clouds
1674738000,2023-01-26 13:00:00 +0000 UTC,local,9.71,7.84,7.88,11.82,1024,,,80,3.6,,65,broken clouds
1674741600,2023-01-26 14:00:00 +0000 UTC,local,10.7,9.91,8.43,11.82,1022,,,80,4.05,,77,broken clouds
1674745200,2023-01-26 15:00:00 +0000 UTC,local,11.22,10.36,8.99,11.82,1021,,,75,3.92,,36,scattered clouds
1674748800,2023-01-26 16:00:00 +0000 UTC,local,11.25,10.31,9.54,11.82,1021,,,72,3.78,,7,sky is clear
1674752400,2023-01-26 17:00:00 +0000 UTC,local,10.76,9.59,9.71,11.82,1022,,,65,3.32,,0,sky is clear
1674756000,2023-01-26 18:00:00 +0000 UTC,local,9.71,7.82,9.23,9.82,1022,,,73,3.63,,0,sky is clear
1674759600,2023-01-26 19:00:00 +0000 UTC,local,8.72,6.56,8.43,9.45,1022,,,75,3.74,,0,sky is clear
1674763200,2023-01-26 20:00:00 +0000 UTC,local,7.92,5.63,7.72,8.68,1023,,,78,3.65,,0,sky is clear
1674766800,2023-01-26 21:00:00 +0000 UTC,local,7.54,5.3,4.15,7.88,1023,,,81,3.41,,0,sky is clear
1674770400,2023-01-26 22:00:00 +0000 UTC,local,6.92,4.66,6.72,8.68,1024,,,83,3.24,,0,sky is clear
1674774000,2023-01-26 23:00:00 +0000 UTC,local,6.77,4.55,6.68,8.68,1024,,,83,3.13,,0,sky is clear
1674777600,2023-01-27 00:00:00 +0000 UTC,local,6.77,4.75,6.68,8.12,1024,,,85,2.83,,0,sky is clear
1674781200,2023-01-27 01:00:00 +0000 UTC,local,6.72,4.79,5.57,8.12,1024,,,85,2.69,,1,sky is clear
1674784800,2023-01-27 02:00:00 +0000 UTC,local,4.56,2.32,1.38,8.12,1023,,,86,2.57,,1,sky is clear
1674788400,2023-01-27 03:00:00 +0000 UTC,local,5.36,3.3,1.38,5.82,1023,,,85,2.53,,3,sky is clear
1674792000,2023-01-27 04:00:00 +0000 UTC,local,5.39,3.19,0.82,8.12,1023,,,85,2.71,,2,sky is clear
1674795600,2023-01-27 05:00:00 +0000 UTC,local,5.33,2.93,3.99,7.57,1023,,,84,2.96,,4,sky is clear
1674799200,2023-01-27 06:00:00 +0000 UTC,local,3.91,1.11,-0.29,8.12,1023,,,85,3.11,,6,sky is clear
1674802800,2023-01-27 07:00:00 +0000 UTC,local,4.3,1.62,2.88,7.57,1024,,,84,3.06,,5,sky is clear
1674806400,2023-01-27 08:00:00 +0000 UTC,local,4.3,1.73,2.88,7.01,1024,,,84,2.91,,2,sky is clear
1674810000,2023-01-27 09:00:00 +0000 UTC,local,6.54,4.1,2.88,7.82,1024,,,79,3.39,,0,sky is clear
1674813600,2023-01-27 10:00:00 +0000 UTC,local,10.1,8.84,7.57,10.15,1025,,,64,3.91,,0,sky is clear
1674817200,2023-01-27 11:00:00 +0000 UTC,local,10.2,8.95,8.68,10.82,1025,,,64,4.7,,2,sky is clear
1674820800,2023-01-27 12:00:00 +0000 UTC,local,11.16,9.79,7.88,11.82,1024,,,56,4.49,,2,sky is clear
1674824400,2023-01-27 13:00:00 +0000 UTC,local,11.82,10.49,8.99,12.82,1023,,,55,4.77,,8,sky is clear
1674828000,2023-01-27 14:00:00 +0000 UTC,local,12.41,11.04,10.1,14.15,1023,,,51,5.05,,20,few clouds
1674831600,2023-01-27 15:00:00 +0000 UTC,local,11.91,10.49,10.34,14.15,1023,,,51,4.98,,31,scattered clouds
1674835200,2023-01-27 16:00:00 +0000 UTC,local,11.86,10.43,11.21,12.82,1022,,,51,4.13,,5,sky is clear
1674838800,2023-01-27 17:00:00 +0000 UTC,local,11.28,9.85,11.21,12.23,1023,,,53,3.44,,0,sky is clear
1674842400,2023-01-27 18:00:00 +0000 UTC,local,10.01,8.71,8.68,10.66,1023,,,63,3.84,,0,sky is clear
1674846000,2023-01-27 19:00:00 +0000 UTC,local,8.98,6.81,7.57,9.54,1024,,,64,3.87,,0,sky is clear
1674849600,2023-01-27 20:00:00 +0000 UTC,local,8.61,6.46,6.38,9.54,1024,,,67,3.68,,0,sky is clear
1674853200,2023-01-27 21:00:00 +0000 UTC,local,7.8,5.57,6.45,8.43,1025,,,69,3.49,,0,sky is clear
1674856800,2023-01-27 22:00:00 +0000 UTC,local,7.05,4.82,6.45,7.88,1025,,,74,3.23,,0,sky is clear
1674860400,2023-01-27 23:00:00 +0000 UTC,local,7.02,4.97,6.45,7.88,1025,,,77,2.95,,0,sky is clear
1674864000,2023-01-28 00:00:00 +0000 UTC,local,6.74,4.71,6.12,6.82,1025,,,78,2.83,,0,sky is clear
1674867600,2023-01-28 01:00:00 +0000 UTC,local,5.76,3.58,4.15,6.77,1025,,,80,2.78,,0,sky is clear
1674871200,2023-01-28 02:00:00 +0000 UTC,local,4.69,2.4,1.93,6.21,1025,,,83,2.66,,0,sky is clear
1674874800,2023-01-28 03:00:00 +0000 UTC,local,3.79,1.49,0.82,5.66,1025,,,85,2.47,,0,sky is clear
1674878400,2023-01-28 04:00:00 +0000 UTC,local,2.99,0.66,0.26,5.1,1026,,,87,2.35,,0,sky is clear
1674882000,2023-01-28 05:00:00 +0000 UTC,local,2.33,-0.02,0.26,5.1,1026,,,87,2.26,,0,sky is clear
1674885600,2023-01-28 06:00:00 +0000 UTC,local,4.25,2.21,-0.29,4.59,1026,,,74,2.28,,0,sky is clear
1674889200,2023-01-28 07:00:00 +0000 UTC,local,4.4,2.34,2.72,4.59,1026,,,74,2.33,,0,sky is clear
1674892800,2023-01-28 08:00:00 +0000 UTC,local,3.75,1.52,2.23,4.23,1026,,,89,2.39,,0,sky is clear
1674896400,2023-01-28 09:00:00 +0000 UTC,local,6,3.64,2.49,6.26,1027,,,68,3.09,,0,sky is clear
1674900000,2023-01-28 10:00:00 +0000 UTC,local,7.19,5.27,4.54,7.37,1027,,,65,2.8,,0,sky is clear
1674903600,2023-01-28 11:00:00 +0000 UTC,local,8.79,7.11,5.66,9.04,1027,,,62,2.91,,0,sky is clear
1674907200,2023-01-28 12:00:00 +0000 UTC,local,10.59,9.14,9.15,10.7,1026,,,55,2.5,,0,sky is clear
1674910800,2023-01-28 13:00:00 +0000 UTC,local,12.04,10.63,10.34,12.37,1025,,,51,1.9,,0,sky is clear
1674914400,2023-01-28 14:00:00 +0000 UTC,local,12.33,10.95,10.9,13.04,1024,,,51,2.2,,0,sky is clear
1674918000,2023-01-28 15:00:00 +0000 UTC,local,11.85,10.47,11.45,13.6,1024,,,53,3.06,,1,sky is clear
1674921600,2023-01-28 16:00:00 +0000 UTC,local,11.9,10.56,10.1,14.15,1024,,,54,3.07,,25,scattered clouds
1674925200,2023-01-28 17:00:00 +0000 UTC,local,11.8,10.52,10.66,11.82,1024,,,57,2.45,,17,few clouds
1674928800,2023-01-28 18:00:00 +0000 UTC,local,9.79,8.32,9.15,10.1,1024,,,62,2.89,,1,sky is clear
1674932400,2023-01-28 19:00:00 +0000 UTC,local,8.02,5.93,6.93,9.54,1025,,,66,3.33,,0,sky is clear
1674936000,2023-01-28 20:00:00 +0000 UTC,local,8.08,5.9,7.01,8.99,1025,,,67,3.51,,0,sky is clear
1674939600,2023-01-28 21:00:00 +0000 UTC,local,8.18,6.33,4.71,8.82,1026,,,67,3,,0,sky is clear
1674943200,2023-01-28 22:00:00 +0000 UTC,local,6.76,4.76,4.71,7.88,1026,,,73,2.8,,2,sky is clear
1674946800,2023-01-28 23:00:00 +0000 UTC,local,5.56,3.31,4.15,6.68,1026,,,75,2.82,,3,sky is clear
1674950400,2023-01-29 00:00:00 +0000 UTC,local,5.05,2.73,4.23,7.23,1026,,,76,2.78,,2,sky is clear
1674954000,2023-01-29 01:00:00 +0000 UTC,local,5.05,2.77,3.12,7.23,1026,,,78,2.73,,2,sky is clear
1674957600,2023-01-29 02:00:00 +0000 UTC,local,5.79,3.77,3.12,6.12,1026,,,79,2.58,,1,sky is clear
1674961200,2023-01-29 03:00:00 +0000 UTC,local,4.82,2.69,3.12,5.57,1026,,,80,2.5,,1,sky is clear
1674964800,2023-01-29 04:00:00 +0000 UTC,local,3.04,0.66,2.57,5.57,1026,,,81,2.41,,1,sky is clear
