dt,dt_iso,city_name,temp,feels_like,temp_min,temp_max,pressure,sea_level,grnd_level,humidity,wind_speed,rain_1h,clouds_all,weather_description
1644062400,2022-02-05 12:00:00 +0000 UTC,local,14.51,13.61,12.01,14.59,1027,,,61,1.75,,15,few clouds
1644066000,2022-02-05 13:00:00 +0000 UTC,local,15.14,14.15,14.55,15.66,1027,,,55,1.46,,33,scattered clouds
1644069600,2022-02-05 14:00:00 +0000 UTC,local,16.16,15.16,14.72,16.26,1027,,,51,1.35,,52,broken clouds
1644073200,2022-02-05 15:00:00 +0000 UTC,local,16.17,15.15,14.72,16.26,1026,,,50,1.54,,62,broken clouds
1644076800,2022-02-05 16:00:00 +0000 UTC,local,15.64,14.77,14.55,15.7,1026,,,58,2.17,,32,scattered clouds
1644080400,2022-02-05 17:00:00 +0000 UTC,local,15.57,14.7,13.68,15.7,1026,,,58,2.43,,2,sky is clear
1644084000,2022-02-05 18:00:00 +0000 UTC,local,12.47,11.39,11.72,13.99,1027,,,62,2.31,,0,sky is clear
1644087600,2022-02-05 19:00:00 +0000 UTC,local,11.65,10.59,10.72,12.88,1027,,,66,2.42,,0,sky is clear
1644091200,2022-02-05 20:00:00 +0000 UTC,local,10.11,9.13,8.72,12.33,1028,,,75,2.62,,0,sky is clear
1644094800,2022-02-05 21:00:00 +0000 UTC,local,9.84,8.55,8.68,11.78,1028,,,77,2.62,,0,sky is clear
1644098400,2022-02-05 22:00:00 +0000 UTC,local,8.58,7.25,6.72,11.78,1028,,,79,2.36,,0,sky is clear
1644102000,2022-02-05 23:00:00 +0000 UTC,local,9.22,8.14,7.01,10.11,1029,,,80,2.18,,0,sky is clear
1644105600,2022-02-06 00:00:00 +0000 UTC,local,9.21,8.14,6.45,9.72,1029,,,82,2.16,,0,sky is clear
1644109200,2022-02-06 01:00:00 +0000 UTC,local,9.01,7.9,6.45,9.72,1029,,,84,2.17,,0,sky is clear
1644112800,2022-02-06 02:00:00 +0000 UTC,local,7.7,6.27,6.45,9.45,1029,,,86,2.28,,0,sky is clear
1644116400,2022-02-06 03:00:00 +0000 UTC,local,9.2,8.01,6.45,9.72,1029,,,86,2.31,,0,sky is clear
1644120000,2022-02-06 04:00:00 +0000 UTC,local,8.59,7.37,6.45,8.72,1029,,,86,2.22,,0,sky is clear
1644123600,2022-02-06 05:00:00 +0000 UTC,local,8.38,7.17,6.45,8.48,1029,,,60,2.16,,1,sky is clear
1644127200,2022-02-06 06:00:00 +0000 UTC,local,6.07,4.52,4.72,7.88,1030,,,87,2.1,,26,scattered clouds
1644130800,2022-02-06 07:00:00 +0000 UTC,local,7.81,6.53,5.72,7.93,1030,,,58,2.13,,49,scattered clouds
1644134400,2022-02-06 08:00:00 +0000 UTC,local,7.35,5.99,6.45,7.37,1030,,,59,2.13,,66,broken clouds
1644138000,2022-02-06 09:00:00 +0000 UTC,local,8.91,7.41,6.45,9.04,1031,,,53,2.67,,88,overcast clouds
1644141600,2022-02-06 10:00:00 +0000 UTC,local,10.65,9.08,8.43,10.7,1031,,,50,2.45,,36,scattered clouds
1644145200,2022-02-06 11:00:00 +0000 UTC,local,12.32,10.83,10.1,12.37,1031,,,47,2.14,,97,overcast clouds
1644148800,2022-02-06 12:00:00 +0000 UTC,local,14,12.66,11.77,14.04,1031,,,46,1.4,,85,overcast clouds
1644152400,2022-02-06 13:00:00 +0000 UTC,local,15.09,13.78,13.43,15.15,1031,,,43,1.34,,51,broken clouds
1644156000,2022-02-06 14:00:00 +0000 UTC,local,16.15,14.89,12.72,16.26,1030,,,41,1.28,,16,few clouds
1644159600,2022-02-06 15:00:00 +0000 UTC,local,16.71,15.48,13.72,16.82,1029,,,40,0.85,,80,broken clouds
1644163200,2022-02-06 16:00:00 +0000 UTC,local,16.18,15.03,13.72,16.26,1029,,,45,1.65,,50,scattered clouds
1644166800,2022-02-06 17:00:00 +0000 UTC,local,15.08,13.98,12.72,15.57,1029,,,51,1.87,,32,scattered clouds
1644170400,2022-02-06 18:00:00 +0000 UTC,local,12.45,11.34,11.72,13.99,1030,,,61,2.36,,15,few clouds
1644174000,2022-02-06 19:00:00 +0000 UTC,local,10.75,9.66,9.72,12.32,1030,,,68,2.4,,46,scattered clouds
1644177600,2022-02-06 20:00:00 +0000 UTC,local,8.64,7.41,6.72,11.21,1030,,,78,2.24,,1,sky is clear
1644181200,2022-02-06 21:00:00 +0000 UTC,local,9.3,8.25,7.72,11.68,1030,,,80,2.16,,1,sky is clear
1644184800,2022-02-06 22:00:00 +0000 UTC,local,9.06,8.12,7.72,11.22,1031,,,79,1.97,,54,broken clouds
1644188400,2022-02-06 23:00:00 +0000 UTC,local,7.74,6.48,5.72,10.57,1031,,,79,2.09,,42,scattered clouds
1644192000,2022-02-07 00:00:00 +0000 UTC,local,7.56,6.17,6.72,10.01,1031,,,79,2.2,,37,scattered clouds
1644195600,2022-02-07 01:00:00 +0000 UTC,local,6.22,4.56,4.72,10.01,1030,,,81,2.25,,14,few clouds
1644199200,2022-02-07 02:00:00 +0000 UTC,local,7.7,6.14,7.32,9.45,1031,,,81,2.45,,12,few clouds
1644202800,2022-02-07 03:00:00 +0000 UTC,local,6.85,5.09,6.45,8.34,1030,,,83,2.5,,12,few clouds
1644206400,2022-02-07 04:00:00 +0000 UTC,local,6.69,4.88,5.9,8.9,1030,,,84,2.53,,1,sky is clear
1644210000,2022-02-07 05:00:00 +0000 UTC,local,6.2,4.26,4.79,10.01,1030,,,87,2.58,,0,sky is clear
1644213600,2022-02-07 06:00:00 +0000 UTC,local,6.23,4.24,5.72,10.01,1030,,,88,2.65,,1,sky is clear
1644217200,2022-02-07 07:00:00 +0000 UTC,local,6.46,4.52,5.72,10.01,1030,,,89,2.64,,3,sky is clear
1644220800,2022-02-07 08:00:00 +0000 UTC,local,5.12,2.93,3.72,10.67,1031,,,89,2.64,,5,sky is clear
1644224400,2022-02-07 09:00:00 +0000 UTC,local,8.37,6.48,7.72,11.68,1031,,,81,3.12,,1,sky is clear
1644228000,2022-02-07 10:00:00 +0000 UTC,local,14.49,13.12,11.72,14.59,1031,,,43,2.53,,0,sky is clear
1644231600,2022-02-07 11:00:00 +0000 UTC,local,16.22,14.94,14.45,16.26,1031,,,40,2.01,,0,sky is clear
1644235200,2022-02-07 12:00:00 +0000 UTC,local,17.88,16.64,16.68,17.93,1031,,,35,1.79,,0,sky is clear
1644238800,2022-02-07 13:00:00 +0000 UTC,local,18.48,17.3,17.89,18.72,1030,,,35,1.76,,3,sky is clear
1644242400,2022-02-07 14:00:00 +0000 UTC,local,19.55,18.4,18.43,19.79,1029,,,32,1.71,,0,sky is clear
1644246000,2022-02-07 15:00:00 +0000 UTC,local,20.53,19.42,18.43,20.9,1028,,,30,1.57,,0,sky is clear
1644249600,2022-02-07 16:00:00 +0000 UTC,local,20.64,19.52,18.99,20.9,1028,,,29,1.09,,0,sky is clear
1644253200,2022-02-07 17:00:00 +0000 UTC,local,18.17,17.64,16.72,19.13,1027,,,61,1.47,,0,sky is clear
1644256800,2022-02-07 18:00:00 +0000 UTC,local,16.4,15.51,13.32,19.35,1027,,,54,1.98,,0,sky is clear
1644260400,2022-02-07 19:00:00 +0000 UTC,local,12.52,11.6,11.41,13.42,1027,,,68,2.3,,0,sky is clear
1644264000,2022-02-07 20:00:00 +0000 UTC,local,12.41,11.61,10.72,15.1,1027,,,73,2.56,,0,sky is clear
1644267600,2022-02-07 21:00:00 +0000 UTC,local,12.91,12.21,11.45,15.11,1028,,,75,2.06,,0,sky is clear
1644271200,2022-02-07 22:00:00 +0000 UTC,local,14.44,13.87,10.34,14.72,1028,,,74,2.43,,0,sky is clear
1644274800,2022-02-07 23:00:00 +0000 UTC,local,8.67,7.24,8.25,9.36,1028,,,73,2.51,,0,sky is clear
1644278400,2022-02-08 00:00:00 +0000 UTC,local,14.23,13.56,8.68,14.72,1028,,,71,2.56,,0,sky is clear
1644282000,2022-02-08 01:00:00 +0000 UTC,local,8.17,6.6,7.22,8.92,1028,,,69,2.57,,0,sky is clear
1644285600,2022-02-08 02:00:00 +0000 UTC,local,12.78,11.92,8.68,12.88,1028,,,69,2.62,,0,sky is clear
1644289200,2022-02-08 03:00:00 +0000 UTC,local,12.67,11.82,8.68,12.72,1028,,,70,2.74,,0,sky is clear
1644292800,2022-02-08 04:00:00 +0000 UTC,local,11.93,11.08,8.68,12.32,1028,,,73,3.02,,0,sky is clear
1644296400,2022-02-08 05:00:00 +0000 UTC,local,11.74,10.9,8.68,11.77,1027,,,74,3.37,,0,sky is clear
1644300000,2022-02-08 06:00:00 +0000 UTC,local,11.5,10.61,8.68,11.72,1027,,,73,3.49,,0,sky is clear
1644303600,2022-02-08 07:00:00 +0000 UTC,local,11.57,10.71,11.12,11.78,1027,,,74,3.46,,0,sky is clear
1644307200,2022-02-08 08:00:00 +0000 UTC,local,11.4,10.53,10.66,11.78,1027,,,74,3.55,,0,sky is clear
1644310800,2022-02-08 09:00:00 +0000 UTC,local,12.08,11.17,10.66,12.72,1027,,,70,3.97,,0,sky is clear
1644314400,2022-02-08 10:00:00 +0000 UTC,local,14.02,12.81,12.79,14.04,1028,,,51,3.35,,0,sky is clear
1644318000,2022-02-08 11:00:00 +0000 UTC,local,15.16,13.93,14.45,15.72,1028,,,46,3.09,,0,sky is clear
1644321600,2022-02-08 12:00:00 +0000 UTC,local,17.34,16.33,15.9,17.72,1028,,,46,2.99,,0,sky is clear
1644325200,2022-02-08 13:00:00 +0000 UTC,local,18.47,17.55,17.79,19.23,1027,,,45,2.87,,1,sky is clear
1644328800,2022-02-08 14:00:00 +0000 UTC,local,19.04,18.12,17.88,20.34,1026,,,43,2.58,,0,sky is clear
1644332400,2022-02-08 15:00:00 +0000 UTC,local,19.46,18.4,17.72,20.34,1026,,,36,2.13,,0,sky is clear
1644336000,2022-02-08 16:00:00 +0000 UTC,local,19.56,18.51,18.43,20.01,1026,,,36,1.75,,0,sky is clear
1644339600,2022-02-08 17:00:00 +0000 UTC,local,16.84,15.99,15.72,18.68,1026,,,54,1.13,,0,sky is clear
1644343200,2022-02-08 18:00:00 +0000 UTC,local,13.82,12.77,13.72,16.68,1026,,,58,1.22,,0,sky is clear
1644346800,2022-02-08 19:00:00 +0000 UTC,local,12.54,11.52,10.72,16.21,1026,,,64,1.58,,0,sky is clear
1644350400,2022-02-08 20:00:00 +0000 UTC,local,12.16,11.26,9.72,15.11,1027,,,70,1.73,,0,sky is clear
1644354000,2022-02-08 21:00:00 +0000 UTC,local,13.34,12.64,11.45,14,1027,,,73,1.75,,0,sky is clear
1644357600,2022-02-08 22:00:00 +0000 UTC,local,12.8,12.15,9.79,12.89,1027,,,77,1.79,,0,sky is clear
1644361200,2022-02-08 23:00:00 +0000 UTC,local,10.79,10.01,8.68,12.33,1028,,,80,1.91,,0,sky is clear
1644364800,2022-02-09 00:00:00 +0000 UTC,local,9.82,8.92,7.57,11.68,1027,,,79,2.08,,0,sky is clear
1644368400,2022-02-09 01:00:00 +0000 UTC,local,10.53,9.7,10.1,11.68,1028,,,79,2.2,,0,sky is clear
1644372000,2022-02-09 02:00:00 +0000 UTC,local,11.03,10.2,9.54,11.72,1028,,,77,2.31,,0,sky is clear
1644375600,2022-02-09 03:00:00 +0000 UTC,local,10.17,9.28,8.9,10.72,1027,,,78,2.39,,0,sky is clear
1644379200,2022-02-09 04:00:00 +0000 UTC,local,10,8.81,8.43,10.72,1027,,,80,2.52,,0,sky is clear
1644382800,2022-02-09 05:00:00 +0000 UTC,local,9.82,8.6,7.88,10.72,1027,,,80,2.51,,0,sky is clear
1644386400,2022-02-09 06:00:00 +0000 UTC,local,9.14,7.85,7.88,9.72,1028,,,82,2.43,,0,sky is clear
1644390000,2022-02-09 07:00:00 +0000 UTC,local,8.96,7.7,7.23,9.72,1028,,,83,2.35,,0,sky is clear
1644393600,2022-02-09 08:00:00 +0000 UTC,local,8.76,7.53,6.77,9.72,1028,,,83,2.27,,0,sky is clear
1644397200,2022-02-09 09:00:00 +0000 UTC,local,11.62,10.93,8.9,11.72,1029,,,80,2.71,,0,sky is clear
1644400800,2022-02-09 10:00:00 +0000 UTC,local,12.68,11.88,10.11,13.72,1029,,,72,2.19,,1,sky is clear
1644404400,2022-02-09 11:00:00 +0000 UTC,local,17.29,16.41,13.44,17.37,1029,,,51,1.74,,0,sky is clear
1644408000,2022-02-09 12:00:00 +0000 UTC,local,18.36,17.5,16.22,18.48,1029,,,48,1.97,,0,sky is clear
1644411600,2022-02-09 13:00:00 +0000 UTC,local,19.48,18.71,17.72,19.59,1028,,,47,2.11,,0,sky is clear
1644415200,2022-02-09 14:00:00 +0000 UTC,local,19.49,18.72,17.72,19.59,1028,,,47,2.22,,0,sky is clear
1644418800,2022-02-09 15:00:00 +0000 UTC,local,19.48,18.74,17.72,19.59,1027,,,48,2.27,,0,sky is clear
1644422400,2022-02-09 16:00:00 +0000 UTC,local,18.9,18.15,16.72,19.04,1027,,,50,1.71,,0,sky is clear
1644426000,2022-02-09 17:00:00 +0000 UTC,local,17.75,17.02,14.72,17.93,1027,,,55,0.89,,0,sky is clear
1644429600,2022-02-09 18:00:00 +0000 UTC,local,12.79,11.77,12.72,14.55,1028,,,63,0.91,,0,sky is clear
1644433200,2022-02-09 19:00:00 +0000 UTC,local,12.55,11.66,10.72,15.1,1028,,,69,0.99,,0,sky is clear
1644436800,2022-02-09 20:00:00 +0000 UTC,local,11.48,10.75,9.72,13.68,1028,,,79,0.79,,0,sky is clear
1644440400,2022-02-09 21:00:00 +0000 UTC,local,10.56,9.94,8.72,12.89,1028,,,87,1.7,,0,sky is clear
1644444000,2022-02-09 22:00:00 +0000 UTC,local,12.88,12.16,10.34,12.93,1028,,,74,1.77,,6,sky is clear
1644447600,2022-02-09 23:00:00 +0000 UTC,local,10.39,9.81,9.23,11.21,1028,,,89,1.79,,0,sky is clear
1644451200,2022-02-10 00:00:00 +0000 UTC,local,8.94,8.33,7.72,10.66,1028,,,92,1.6,,0,sky is clear
1644454800,2022-02-10 01:00:00 +0000 UTC,local,8.48,7.59,7.72,10.1,1028,,,93,1.82,,0,sky is clear
1644458400,2022-02-10 02:00:00 +0000 UTC,local,8.98,8.07,8.72,9.54,1027,,,93,1.92,,0,sky is clear
1644462000,2022-02-10 03:00:00 +0000 UTC,local,10,9.23,8.43,10.72,1027,,,91,1.95,,3,sky is clear
1644465600,2022-02-10 04:00:00 +0000 UTC,local,9.31,8.23,8.43,9.72,1027,,,91,2.2,,23,few clouds
1644469200,2022-02-10 05:00:00 +0000 UTC,local,9.82,8.75,7.88,10.72,1026,,,92,2.3,,43,scattered clouds
1644472800,2022-02-10 06:00:00 +0000 UTC,local,9.82,9.14,7.88,10.72,1027,,,92,1.82,,42,scattered clouds
1644476400,2022-02-10 07:00:00 +0000 UTC,local,9.6,8.89,7.32,10.72,1027,,,91,1.81,,24,few clouds
1644480000,2022-02-10 08:00:00 +0000 UTC,local,8.93,8.08,7.32,9.72,1027,,,89,1.85,,33,scattered clouds
1644483600,2022-02-10 09:00:00 +0000 UTC,local,13.4,12.57,8.9,13.48,1028,,,68,2.16,,38,scattered clouds
1644487200,2022-02-10 10:00:00 +0000 UTC,local,14.54,13.83,10.67,14.59,1028,,,68,1.68,,47,scattered clouds
1644490800,2022-02-10 11:00:00 +0000 UTC,local,16.72,16.01,12.89,16.82,1028,,,60,0.6,,20,few clouds
1644494400,2022-02-10 12:00:00 +0000 UTC,local,17.82,17.22,15.11,17.93,1028,,,60,2.02,,76,broken clouds
1644498000,2022-02-10 13:00:00 +0000 UTC,local,18.4,17.68,16.72,18.99,1027,,,53,3.22,,96,overcast clouds
1644501600,2022-02-10 14:00:00 +0000 UTC,local,18.37,17.7,16.12,18.68,1027,,,55,3.32,,100,overcast clouds
1644505200,2022-02-10 15:00:00 +0000 UTC,local,18.38,17.74,16.72,18.48,1026,,,56,3.08,,99,overcast clouds
1644508800,2022-02-10 16:00:00 +0000 UTC,local,17.29,16.54,15.72,17.88,1026,,,56,2.91,,99,overcast clouds
1644512400,2022-02-10 17:00:00 +0000 UTC,local,16.76,16.03,15.57,17.32,1027,,,59,2.41,,100,overcast clouds
1644516000,2022-02-10 18:00:00 +0000 UTC,local,15.11,14.37,13.72,16.21,1027,,,65,1.7,,100,overcast clouds
1644519600,2022-02-10 19:00:00 +0000 UTC,local,14.05,13.29,13.34,14.54,1027,,,68,0.72,,100,overcast clouds
1644523200,2022-02-10 20:00:00 +0000 UTC,local,13.48,12.76,12.57,13.48,1027,,,72,1.01,,96,overcast clouds
1644526800,2022-02-10 21:00:00 +0000 UTC,local,12.37,11.65,11.45,13.44,1028,,,76,1.42,,83,broken clouds
1644530400,2022-02-10 22:00:00 +0000 UTC,local,12.3,11.62,10.34,13.44,1027,,,78,1.36,,42,scattered clouds
1644534000,2022-02-10 23:00:00 +0000 UTC,local,11.82,11.17,11.72,13.44,1028,,,81,1.51,,78,broken clouds
1644537600,2022-02-11 00:00:00 +0000 UTC,local,12.35,11.76,11.72,12.89,1027,,,81,1.83,,81,broken clouds
1644541200,2022-02-11 01:00:00 +0000 UTC,local,12.35,11.73,11.72,12.37,1027,,,80,1.55,,6,sky is clear
1644544800,2022-02-11 02:00:00 +0000 UTC,local,11.78,11.42,9.79,12.23,1027,,,92,1.32,,3,sky is clear
1644548400,2022-02-11 03:00:00 +0000 UTC,local,11.97,11.62,9.79,12.32,1026,,,92,1.07,,11,few clouds
1644552000,2022-02-11 04:00:00 +0000 UTC,local,12.78,12.2,9.79,12.93,1027,,,80,1.22,,10,sky is clear
1644555600,2022-02-11 05:00:00 +0000 UTC,local,12.27,11.69,9.79,12.37,1026,,,82,1.51,,11,few clouds
1644559200,2022-02-11 06:00:00 +0000 UTC,local,12.14,11.63,8.72,12.37,1026,,,85,2.01,,100,overcast clouds
1644562800,2022-02-11 07:00:00 +0000 UTC,local,8.89,7.52,7.72,10.67,1027,,,95,2.49,,100,overcast clouds
1644566400,2022-02-11 08:00:00 +0000 UTC,local,8.47,7.14,7.57,10.11,1027,,,95,2.33,,100,overcast clouds
1644570000,2022-02-11 09:00:00 +0000 UTC,local,12.81,12.26,9.72,12.93,1028,,,81,1.79,,100,overcast clouds
1644573600,2022-02-11 10:00:00 +0000 UTC,local,14.56,14.11,11.77,14.72,1027,,,78,0.93,,100,overcast clouds
1644577200,2022-02-11 11:00:00 +0000 UTC,local,15.17,14.78,15.01,16.22,1027,,,78,0.3,,56,broken clouds
1644580800,2022-02-11 12:00:00 +0000 UTC,local,16.84,16.43,15.9,17.88,1027,,,71,0.91,,55,broken clouds
1644584400,2022-02-11 13:00:00 +0000 UTC,local,17.37,16.96,15.72,19.54,1026,,,69,1.63,,81,broken clouds
1644588000,2022-02-11 14:00:00 +0000 UTC,local,17.83,17.42,15.72,18.44,1026,,,67,1.89,,93,overcast clouds
1644591600,2022-02-11 15:00:00 +0000 UTC,local,17.85,17.41,15.72,18.99,1025,,,66,1.99,,98,overcast clouds
1644595200,2022-02-11 16:00:00 +0000 UTC,local,17.38,16.95,16.78,17.88,1025,,,68,1.71,,98,overcast clouds
1644598800,2022-02-11 17:00:00 +0000 UTC,local,16.25,15.84,15.67,16.26,1025,,,73,0.77,,100,overcast clouds
1644602400,2022-02-11 18:00:00 +0000 UTC,local,15.02,14.61,12.72,15.15,1025,,,78,0.8,,97,overcast clouds
1644606000,2022-02-11 19:00:00 +0000 UTC,local,14.04,13.61,13.34,14.54,1024,,,81,0.45,,98,overcast clouds
1644609600,2022-02-11 20:00:00 +0000 UTC,local,13.39,12.95,11.72,13.48,1025,,,83,0.99,,99,overcast clouds
1644613200,2022-02-11 21:00:00 +0000 UTC,local,12.91,12.5,11.68,12.93,1025,,,86,1.49,,100,overcast clouds
1644616800,2022-02-11 22:00:00 +0000 UTC,local,12.28,11.86,10.72,12.37,1025,,,88,1.09,,99,overcast clouds
1644620400,2022-02-11 23:00:00 +0000 UTC,local,11.81,11.37,10.57,11.82,1025,,,89,0.94,,99,overcast clouds
1644624000,2022-02-12 00:00:00 +0000 UTC,local,12.2,11.8,9.72,12.37,1025,,,89,1.09,,99,overcast clouds
1644627600,2022-02-12 01:00:00 +0000 UTC,local,12.16,11.7,8.72,12.37,1024,,,87,0.62,,95,overcast clouds
1644631200,2022-02-12 02:00:00 +0000 UTC,local,11.63,11.17,8.72,11.82,1024,,,89,0.64,,79,broken clouds
1644634800,2022-02-12 03:00:00 +0000 UTC,local,11.1,10.59,8.72,11.26,1024,,,89,0.63,,28,scattered clouds
1644638400,2022-02-12 04:00:00 +0000 UTC,local,10.61,10.1,8.12,10.7,1023,,,91,0.86,,88,overcast clouds
1644642000,2022-02-12 05:00:00 +0000 UTC,local,10.16,9.63,9.54,10.72,1023,,,92,0.58,,100,overcast clouds
1644645600,2022-02-12 06:00:00 +0000 UTC,local,10.16,9.66,9.45,10.72,1023,,,93,1.03,,100,overcast clouds
1644649200,2022-02-12 07:00:00 +0000 UTC,local,10.16,9.66,9.45,10.72,1023,,,93,1.15,,100,overcast clouds
1644652800,2022-02-12 08:00:00 +0000 UTC,local,10.16,9.66,9.54,10.72,1024,,,93,1.31,,100,overcast clouds
1644656400,2022-02-12 09:00:00 +0000 UTC,local,10.72,10.28,10.01,11.72,1025,,,93,1.46,,100,overcast clouds
1644660000,2022-02-12 10:00:00 +0000 UTC,local,10.74,10.3,10.1,11.72,1025,,,93,0.94,,100,overcast clouds
1644663600,2022-02-12 11:00:00 +0000 UTC,local,11.34,10.96,11.21,12.89,1025,,,93,0.45,,100,overcast clouds
1644667200,2022-02-12 12:00:00 +0000 UTC,local,12.99,12.67,12.79,14,1025,,,89,0.78,,100,overcast clouds
1644670800,2022-02-12 13:00:00 +0000 UTC,local,14.09,13.64,14,14.79,1024,,,80,1.28,,100,overcast clouds
1644674400,2022-02-12 14:00:00 +0000 UTC,local,15.11,14.56,13.72,16.21,1023,,,72,1.35,,90,overcast clouds
1644678000,2022-02-12 15:00:00 +0000 UTC,local,14.62,14.02,13.72,16.77,1023,,,72,1.56,,75,broken clouds
1644681600,2022-02-12 16:00:00 +0000 UTC,local,14.54,13.88,13.72,14.79,1022,,,70,1.76,,56,broken clouds
1644685200,2022-02-12 17:00:00 +0000 UTC,local,14.52,13.99,12.72,15.66,1022,,,75,2.42,,59,broken clouds
1644688800,2022-02-12 18:00:00 +0000 UTC,local,13.41,12.84,11.68,14.54,1023,,,78,2.19,,45,scattered clouds
1644692400,2022-02-12 19:00:00 +0000 UTC,local,12.28,11.76,10.72,12.37,1023,,,84,2.19,,45,scattered clouds
1644696000,2022-02-12 20:00:00 +0000 UTC,local,10.64,10.03,8.72,11.77,1024,,,87,1.52,,43,scattered clouds
1644699600,2022-02-12 21:00:00 +0000 UTC,local,9.63,9.63,9.45,10.67,1024,,,89,0.64,,56,broken clouds
1644703200,2022-02-12 22:00:00 +0000 UTC,local,9.57,9.57,8.72,10.11,1024,,,90,0.63,,73,broken clouds
1644706800,2022-02-12 23:00:00 +0000 UTC,local,9.04,8.69,8.68,9.55,1023,,,90,1.38,,100,overcast clouds
1644710400,2022-02-13 00:00:00 +0000 UTC,local,8.51,8.51,8.12,9.55,1023,,,90,1.1,,100,overcast clouds
1644714000,2022-02-13 01:00:00 +0000 UTC,local,8.44,7.63,7.72,8.48,1023,,,92,1.73,,100,overcast clouds
1644717600,2022-02-13 02:00:00 +0000 UTC,local,8.47,7.68,7.01,8.72,1022,,,92,1.71,,100,overcast clouds
1644721200,2022-02-13 03:00:00 +0000 UTC,local,8.48,7.39,7.79,8.72,1022,,,92,2.04,,100,overcast clouds
1644724800,2022-02-13 04:00:00 +0000 UTC,local,8.42,7.06,6.45,8.48,1021,,,91,2.36,,100,overcast clouds
1644728400,2022-02-13 05:00:00 +0000 UTC,local,8.97,7.36,5.9,9.04,1020,,,91,2.87,,100,overcast clouds
1644732000,2022-02-13 06:00:00 +0000 UTC,local,8.47,6.44,7.32,8.72,1020,,,91,3.4,,98,overcast clouds
1644735600,2022-02-13 07:00:00 +0000 UTC,local,9.03,7.07,7.57,9.72,1019,,,90,3.48,,100,overcast clouds
1644739200,2022-02-13 08:00:00 +0000 UTC,local,9.04,6.93,7.88,9.72,1019,,,88,3.78,,100,overcast clouds
1644742800,2022-02-13 09:00:00 +0000 UTC,local,9.63,7.4,8.99,10.72,1019,,,87,4.34,0.33,100,light rain
1644746400,2022-02-13 10:00:00 +0000 UTC,local,10.18,9.5,10.1,10.72,1018,,,86,4.52,0.25,100,light rain
1644750000,2022-02-13 11:00:00 +0000 UTC,local,9.66,7.1,9.59,10.72,1018,,,91,5.16,0.31,100,light rain
1644753600,2022-02-13 12:00:00 +0000 UTC,local,10.71,10.21,9.54,11.72,1017,,,91,6.4,0.86,100,light rain
1644757200,2022-02-13 13:00:00 +0000 UTC,local,10.67,10.17,10.01,10.9,1016,,,91,7.37,1.71,100,moderate rain
1644760800,2022-02-13 14:00:00 +0000 UTC,local,11.19,10.77,10.01,11.26,1014,,,92,7.78,2.82,100,moderate rain
1644764400,2022-02-13 15:00:00 +0000 UTC,local,11.23,10.81,10.01,12.01,1014,,,92,6.78,3.78,100,moderate rain
1644768000,2022-02-13 16:00:00 +0000 UTC,local,11.86,11.53,11.68,12.72,1014,,,93,5.78,2.75,96,moderate rain
1644771600,2022-02-13 17:00:00 +0000 UTC,local,12.35,12.07,11.77,12.37,1015,,,93,4.74,1.28,73,moderate rain
1644775200,2022-02-13 18:00:00 +0000 UTC,local,11.8,11.46,10.9,11.82,1015,,,93,4.32,0.67,77,light rain
1644778800,2022-02-13 19:00:00 +0000 UTC,local,10.76,10.32,9.79,11.72,1016,,,93,3.82,0.16,62,light rain
1644782400,2022-02-13 20:00:00 +0000 UTC,local,10.14,9.64,9.23,10.15,1017,,,93,3.02,,59,broken clouds
1644786000,2022-02-13 21:00:00 +0000 UTC,local,9.57,8.12,8.68,10.11,1018,,,93,2.8,0.14,67,light rain
1644789600,2022-02-13 22:00:00 +0000 UTC,local,9.12,7.61,8.68,10.72,1018,,,93,2.76,0.52,53,light rain
1644793200,2022-02-13 23:00:00 +0000 UTC,local,9.16,7.55,8.43,11.72,1019,,,93,2.93,0.52,60,light rain
1644796800,2022-02-14 00:00:00 +0000 UTC,local,8.48,6.81,8.12,9.45,1020,,,92,2.81,0.32,54,light rain
1644800400,2022-02-14 01:00:00 +0000 UTC,local,8.48,6.9,7.57,9.45,1020,,,92,2.68,0.34,58,light rain
1644804000,2022-02-14 02:00:00 +0000 UTC,local,7.99,6.95,7.01,8.9,1020,,,90,1.89,0.11,54,light rain
1644807600,2022-02-14 03:00:00 +0000 UTC,local,8.07,7.59,5.9,10.72,1020,,,90,1.38,0.11,41,light rain
1644811200,2022-02-14 04:00:00 +0000 UTC,local,8.06,7.35,5.9,10.72,1020,,,90,1.58,,39,scattered clouds
1644814800,2022-02-14 05:00:00 +0000 UTC,local,7.48,7.48,6.45,9.72,1020,,,91,1.23,,51,broken clouds
1644818400,2022-02-14 06:00:00 +0000 UTC,local,7.37,7.37,6.45,7.79,1021,,,90,1.2,,54,broken clouds
1644822000,2022-02-14 07:00:00 +0000 UTC,local,6.88,6.88,6.45,8.44,1022,,,91,1.17,0.16,53,light rain
1644825600,2022-02-14 08:00:00 +0000 UTC,local,6.86,6.86,6.45,7.72,1022,,,92,0.82,0.17,54,light rain
1644829200,2022-02-14 09:00:00 +0000 UTC,local,7.36,6.7,6.45,8.44,1023,,,91,1.45,0.1,74,light rain
1644832800,2022-02-14 10:00:00 +0000 UTC,local,9.63,9.63,8.12,11.22,1023,,,90,1.17,0.15,53,light rain
1644836400,2022-02-14 11:00:00 +0000 UTC,local,10.85,10.16,9.23,12.89,1024,,,83,3.64,0.29,37,light rain
